Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007584
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006213
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8010079
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006217
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007636
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007742
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006221
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006225
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007757
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006228
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006229
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006230
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006231
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@8006232
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006234
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006235
No se distribuye@0@No se distribuye@0@No se distribuye@0@Con potencial de desarrollo@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006236
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006247
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007758
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006258
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006261
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006262
Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006263
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007799
En deterioro@20@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006271
En deterioro@20@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006273
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006274
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006275
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006276
En deterioro@20@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006277
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006278
En deterioro@20@En deterioro@20@En deterioro@20@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006280
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006288
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007832
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007841
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006297
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006298
Con potencial de desarrollo@0@Con potencial de desarrollo@0@Con potencial de desarrollo@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007938
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006313
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007996
Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006388
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8009045
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006395
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008000
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006411
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006454
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006455
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008002
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006458
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006459
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006460
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006461
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006463
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006466
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006523
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006524
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006525
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006526
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006527
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006529
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008007
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008048
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006541
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008053
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008054
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006564
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008055
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008056
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006618
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008059
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006625
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006642
No se distribuye@0@No se distribuye@0@No se distribuye@0@En deterioro@20@En deterioro@20@En deterioro@20@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8020108
No se distribuye@0@No se distribuye@0@No se distribuye@0@En deterioro@20@En deterioro@20@En deterioro@20@8006662
No se distribuye@0@No se distribuye@0@No se distribuye@0@En deterioro@20@En deterioro@20@En deterioro@20@8006665
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008065
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008083
No se distribuye@0@No se distribuye@0@No se distribuye@0@En deterioro@20@En deterioro@20@En deterioro@20@8007399
No se distribuye@0@No se distribuye@0@No se distribuye@0@En deterioro@20@En deterioro@20@En deterioro@20@8006672
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008105
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8019373
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008118
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008182
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008191
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008249
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008311
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006709
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006713
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008312
Estatus no definido@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008341
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008386
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006720
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006727
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@2002737
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@2002415
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006790
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@4012593
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006892
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006893
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006894
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006895
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006897
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006898
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006900
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006902
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006903
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006908
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006226
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006764
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006812
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@Estatus no definido@0@8007376
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@8007377
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@4010134
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006984
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8006985
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@En deterioro@20@No se distribuye@0@2002197
Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8019321
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8006993
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007006
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@2002785
No se distribuye@0@No se distribuye@0@No se distribuye@0@En deterioro@20@En deterioro@20@En deterioro@20@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8020033
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@4009948
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@4009949
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@En deterioro@20@En deterioro@20@En deterioro@20@
Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8008457
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@En deterioro@20@4009848
En deterioro@20@En deterioro@20@En deterioro@20@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007088
Estatus no definido@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007089
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007100
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@8010766
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2002416
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007107
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007108
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007122
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007128
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007130
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2008619
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007141
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007144
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007195
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007203
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@2003163
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@2002152
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@En deterioro@20@2002162
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007214
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Máximo aprovechamiento permisible@5@2002155
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@En deterioro@20@Máximo aprovechamiento permisible@5@8007216
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007217
No se distribuye@0@No se distribuye@0@No se distribuye@0@Máximo aprovechamiento permisible@5@En deterioro@20@Máximo aprovechamiento permisible@5@8007218
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2002868
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007220
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@4013240
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007223
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007225
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007226
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@
No se distribuye@0@No se distribuye@0@No se distribuye@0@Con potencial de desarrollo@0@Con potencial de desarrollo@0@Con potencial de desarrollo@0@4013375
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007229
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8006598
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8019325
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007252
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007253
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007270
No se distribuye@0@No se distribuye@0@No se distribuye@0@Con potencial de desarrollo@0@Con potencial de desarrollo@0@Con potencial de desarrollo@0@8007275
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007311
No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@2002342
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007313
No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@2008625
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007316
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007317
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007318
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2002738
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2002189
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2002201
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007348
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007350
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007351
Máximo aprovechamiento permisible@5@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007356
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007359
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@8007360
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007361
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007362
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007363
No se distribuye@0@No se distribuye@0@No se distribuye@0@Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@2002665
Estatus no definido@0@Estatus no definido@0@Estatus no definido@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@
No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@No se distribuye@0@
Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@Máximo aprovechamiento permisible@5@No se distribuye@0@No se distribuye@0@No se distribuye@0@8007389
